gene_id,gene_name,caudal_rep1_log2FC_prox_minus_dist,dorsal_50K_groupmean_log2FC_proxFish_minus_distFish,in_caudal_200gene_signature
ENSNFUG00015004481,ENSNFUG00015004481,0.0,0.0,False
ENSNFUG00015004484,ENSNFUG00015004484,0.0,0.0,False
ENSNFUG00015004495,cox15,0.36320437852688015,0.14501978637704216,False
ENSNFUG00015004545,cutc,0.5648027528989941,-0.09931054895643698,False
ENSNFUG00015005526,ABCC2,1.0657834834650783,0.514393564891487,False
ENSNFUG00015015325,LCOR,0.1946180733750036,0.02091373884135095,False
ENSNFUG00015015367,ENSNFUG00015015367,-0.019654071412818386,0.017585298476537337,False
ENSNFUG00015015720,SLIT1A,0.7552381763052127,0.25342361419006354,False
ENSNFUG00015018340,morn4,0.0,0.0,False
ENSNFUG00015018341,st3gal7,0.0,0.0,False
ENSNFUG00015018344,hps1,0.4701664581174101,0.1414479436171896,False
ENSNFUG00015018350,hpse2,0.08076120457028,0.11175802881272776,False
ENSNFUG00015018360,CNNM1,-0.0056652981200704805,0.020620611371788042,False
ENSNFUG00015018375,got1,0.3117445386365309,0.11459905053113617,False
ENSNFUG00015018403,nkx2.3,0.0,0.0,False
ENSNFUG00015018405,nkx3.3,0.0,0.0,False
ENSNFUG00015018407,SLC25A28,0.26623187684005756,-0.24532109129336144,False
ENSNFUG00015018415,pyroxd2,0.00012244070288131015,0.30237114344213273,False
ENSNFUG00015018453,TTC31,0.3682007583924185,0.03808313941573971,False
ENSNFUG00015018470,loxl4,0.36730099593361437,0.20586607970544785,False
ENSNFUG00015018502,ENSNFUG00015018502,0.03749285302679788,0.0,False
ENSNFUG00015018504,crtac1b,0.0188682189255246,0.0,False
ENSNFUG00015018520,GOLGA7BB,-0.06428516296446452,0.14358188861606536,False
ENSNFUG00015018523,SFRP5,0.67345491949356,0.4202667358362594,False
ENSNFUG00015018526,ENSNFUG00015018526,0.0,0.0,False
ENSNFUG00015018528,zgc:171482,0.0,0.0,False
ENSNFUG00015018529,ENSNFUG00015018529,0.0,0.017873793005196262,False
ENSNFUG00015018530,ENSNFUG00015018530,0.0,0.0,False
ENSNFUG00015018532,ENSNFUG00015018532,0.0,0.0,False
ENSNFUG00015018533,ENSNFUG00015018533,0.18475114351694816,-0.033735021099210415,False
ENSNFUG00015018535,MARVELD1,0.6950979986054799,0.009146691509988925,False
ENSNFUG00015018538,PGAM1B,0.2577079757118268,0.2610669143224098,False
ENSNFUG00015018546,FAM178A,-0.144391557899457,-0.09780929918980785,False
ENSNFUG00015018559,ENSNFUG00015018559,0.4112920617643554,-0.05441507555205449,False
ENSNFUG00015018581,ZFAND4,0.4974695531367703,-0.05661808098822618,False
ENSNFUG00015018583,MARCH8,-0.41622488584825534,0.14211866893787262,False
ENSNFUG00015018618,alox5a,0.19756335231033628,0.4653389824389469,False
ENSNFUG00015002938,ENSNFUG00015002938,0.0,0.0334600632554502,False
ENSNFUG00015002944,SLC25A16,0.3656276175281292,-0.12121290585701683,False
ENSNFUG00015002954,tet1,-0.16191151708489482,0.21112902804994693,False
ENSNFUG00015002958,eif4e1c,0.9933537180047245,-0.31829793941369733,False
ENSNFUG00015002961,ENSNFUG00015002961,-0.14482516805571832,-0.007508834439682199,False
ENSNFUG00015002966,Nfu_g_1_014361,0.04413552379369001,0.010017698732601277,False
ENSNFUG00015002979,ccar1,0.3170306059427408,0.05591802045620353,False
ENSNFUG00015003002,ENSNFUG00015003002,-0.01004685415181606,-0.026627505760759885,False
ENSNFUG00015003006,si:ch211-198a12.6,0.21659710308989677,0.016396006040019895,False
ENSNFUG00015003009,STOX1,-0.08962379234042173,-0.009903380172754772,False
ENSNFUG00015003013,ENSNFUG00015003013,-0.00250192310945363,0.11744063484166611,False
ENSNFUG00015003019,zgc:154058,1.0861434722667338,0.5509664011126343,False
ENSNFUG00015003048,mat1a,-0.0067984429813206515,0.03106495371919805,False
ENSNFUG00015003063,ENSNFUG00015003063,0.34342947526542256,-0.0520080611855217,False
ENSNFUG00015003068,ENSNFUG00015003068,0.5911262700612563,-0.15057971771670275,False
ENSNFUG00015003071,SFXN3,0.2863472386782916,-0.20817258471906297,False
ENSNFUG00015003083,pdzd7a,0.0,0.0,False
ENSNFUG00015003094,ENSNFUG00015003094,0.0,0.0,False
ENSNFUG00015003096,LZTS2A,0.6794275027339858,0.19326417938094909,False
ENSNFUG00015003098,sema4ga,0.04955809874384398,0.12574289178273348,False
ENSNFUG00015003102,ENSNFUG00015003102,0.0188682189255246,0.004657064069756179,False
ENSNFUG00015003120,TP53BP2,0.45175032973475027,-0.009443729073301377,False
ENSNFUG00015003230,XPO5,0.44671986482903425,-0.30437423383099826,False
ENSNFUG00015003350,ENSNFUG00015003350,0.0,0.0,False
ENSNFUG00015003355,EFEMP1,0.12087714595137927,0.030930565843956287,False
ENSNFUG00015003363,ENSNFUG00015003363,-0.06867491827235186,0.02477111045907677,False
ENSNFUG00015003374,MARK1,1.0221651886151162,0.2777695348799747,False
ENSNFUG00015003477,LGI1A,-0.06546881624655143,-0.039138508312393294,False
ENSNFUG00015003542,ZNF451,0.05092712079308681,0.07145445908503056,False
ENSNFUG00015003545,BAG2,1.228900999106025,0.1449345206503324,False
ENSNFUG00015003548,RAB23,0.18671320449367934,-0.05298731769095377,False
ENSNFUG00015003554,Nfu_g_1_014489,0.10926002065297835,0.25623769616529257,False
ENSNFUG00015003578,PHF3,0.18393100422068187,0.0694883937430486,False
ENSNFUG00015003588,ENSNFUG00015003588,0.0,-0.015963547302031863,False
ENSNFUG00015003593,ENSNFUG00015003593,0.0,0.0,False
ENSNFUG00015003595,ENSNFUG00015003595,0.022962876763003175,0.020620611371788042,False
ENSNFUG00015003648,adgrb3,0.05599882665837633,-0.017402710258393184,False
ENSNFUG00015003861,ENSNFUG00015003861,0.0188682189255246,0.0,False
ENSNFUG00015003864,ENSNFUG00015003864,-0.03839376835195369,0.04458250585406753,False
ENSNFUG00015003885,lmbrd1,-0.16785775897308297,0.1619070897842967,False
ENSNFUG00015003960,ENSNFUG00015003960,0.0,0.0,False
ENSNFUG00015003964,ENSNFUG00015003964,0.08401345622264533,0.13940448544970435,False
ENSNFUG00015003972,ENSNFUG00015003972,0.20262080276837424,0.030256947854142513,False
ENSNFUG00015003975,ENSNFUG00015003975,0.0,-0.015963547302031863,False
ENSNFUG00015004001,thbs2a,2.0088483936667147,0.9461718907810414,True
ENSNFUG00015004111,ENSNFUG00015004111,0.45661623299913057,0.5207444048083819,False
ENSNFUG00015004149,PSME4,0.5478235764347712,-0.3989806974181358,False
ENSNFUG00015004255,GPR75,-0.01102667170803795,0.06350853135796952,False
ENSNFUG00015004262,ERLEC1,1.0977978171538436,0.029005590037384454,False
ENSNFUG00015004288,ENSNFUG00015004288,0.11557160502572926,-0.048430576940605465,False
ENSNFUG00015004289,ENSNFUG00015004289,0.0,0.0,False
ENSNFUG00015004417,nrxn1b,0.030877817921331478,0.26338137817872637,False
ENSNFUG00015005110,ENSNFUG00015005110,0.0,0.0,False
ENSNFUG00015005117,ENSNFUG00015005117,0.03749285302679788,0.0,False
ENSNFUG00015005123,ENSNFUG00015005123,0.0,0.0,False
ENSNFUG00015005126,ENSNFUG00015005126,0.0,0.020620611371788042,False
ENSNFUG00015005163,ENSNFUG00015005163,0.0,0.0,False
ENSNFUG00015005373,ENSNFUG00015005373,0.0,0.0,False
ENSNFUG00015005378,GTF2A1L,-0.02107273651641206,0.0731437843451137,False
ENSNFUG00015005400,ppp1r21,0.06367443007725404,0.07091925743204364,False
ENSNFUG00015005477,FOXN2,0.20517707916278394,0.2539630546339524,False
ENSNFUG00015005577,FBXO11A,0.35724886402662426,0.003508015021198574,False
ENSNFUG00015006310,MSH6,0.07058560590522944,0.15951937023709029,False
ENSNFUG00015006331,GOLGA4,0.32752770953202415,0.04495893169897336,False
ENSNFUG00015006486,itga9,1.0246786437024678,0.16935467236386817,False
ENSNFUG00015006907,zc3h6,-0.0715893313108853,0.29120935964369643,False
ENSNFUG00015006917,fbln7,-0.034091934652469125,0.13564382687183693,False
ENSNFUG00015006956,MERTK,0.720564191521655,0.09015189431203874,False
ENSNFUG00015007016,sft2d1,0.0464143520269662,0.11356619174751703,False
ENSNFUG00015007021,PRR18,0.012721960342702926,0.047946451460629036,False
ENSNFUG00015007026,tbxtb,0.0,0.0,False
ENSNFUG00015007054,PDE10A,0.2373648798392618,-0.07050359817461938,False
ENSNFUG00015007131,ENSNFUG00015007131,0.0,0.0,False
ENSNFUG00015007138,ENSNFUG00015007138,0.06252136271247918,0.008979097945158665,False
ENSNFUG00015007143,pla2g12b,0.0,0.0,False
ENSNFUG00015007148,oit3,-0.02891507307734066,0.010317020327399541,False
ENSNFUG00015007159,MCU,-0.08090543985760412,0.07790665653379492,False
ENSNFUG00015007176,micu1,-0.08110507471849981,0.002562310218293007,False
ENSNFUG00015007234,ENSNFUG00015007234,0.8709975145377098,-0.3407106148616732,False
ENSNFUG00015007239,mrps6,0.10690178507392822,0.048143846610462226,False
ENSNFUG00015007257,psap,0.39304650854518997,0.03725836760267942,False
ENSNFUG00015007282,SLC29A3,0.17957800705111637,0.1688338724182472,False
ENSNFUG00015007310,unc5b,0.0028066914458385883,0.17919145471107278,False
ENSNFUG00015007478,ly6pge,0.0,0.0,False
ENSNFUG00015007498,ENSNFUG00015007498,-0.1950883988879344,0.006090610454476675,False
ENSNFUG00015007583,ENSNFUG00015007583,-0.37787644832417644,0.021338511758223433,False
ENSNFUG00015007589,fam83b,-0.3285860683707371,-0.27662574381064076,False
ENSNFUG00015007599,ENSNFUG00015007599,0.08137062162529096,0.108967703234263,False
ENSNFUG00015007603,HCRTR2,-0.02943036236824198,-0.006949899394088223,False
ENSNFUG00015007650,IDE,0.4664030011333229,-0.012520050963955587,False
ENSNFUG00015008017,ENSNFUG00015008017,0.0,0.0,False
ENSNFUG00015008018,ENSNFUG00015008018,0.0,-0.017771473797178552,False
ENSNFUG00015008021,march5,0.2969779583678003,0.09709935578815676,False
ENSNFUG00015008070,ENSNFUG00015008070,0.0,0.0,False
ENSNFUG00015000174,ENSNFUG00015000174,0.0188682189255246,-0.0069457862604169335,False
ENSNFUG00015000195,NKX6-2,-0.051748281508441296,0.17536051748518838,False
ENSNFUG00015000289,INPP5A,0.12863641698045103,-0.036329495700550274,False
ENSNFUG00015000373,ENSNFUG00015000373,0.0,0.0,False
ENSNFUG00015000402,ENSNFUG00015000402,0.3771587318829486,0.15665339233125986,False
ENSNFUG00015000430,ENSNFUG00015000430,0.02696503841223063,-0.004198967893825154,False
ENSNFUG00015000433,sf3b5,0.3152544472915313,0.24794825864983006,False
ENSNFUG00015000439,oprm1,0.0,-0.04027019376419808,False
ENSNFUG00015000445,ENSNFUG00015000445,0.0,0.0,False
ENSNFUG00015000449,ENSNFUG00015000449,0.08455851058332767,-0.0598665949488541,False
ENSNFUG00015000455,rgs17,0.18221031034223012,-0.19442665213773025,False
ENSNFUG00015000492,PCNXL2,-0.0056652981200704805,0.004440670359280502,False
ENSNFUG00015000528,map3k21,-0.11860551807208647,-0.021075460619058517,False
ENSNFUG00015000538,il22ra2,0.10967627764762067,0.09406122353241558,False
ENSNFUG00015000548,ifngr1l,0.8448400147443125,-0.04250046396729035,False
ENSNFUG00015000572,ATL2,0.6720727560210575,0.23547077452109288,False
ENSNFUG00015000626,SLC29A1,0.9954682817895624,0.41214011474197987,False
ENSNFUG00015000713,ENSNFUG00015000713,0.03749285302679788,0.0,False
ENSNFUG00015000716,Nfu_g_1_002753,0.07480424634163352,-0.06455170367113983,False
ENSNFUG00015000797,adss2,0.3045572107017773,0.06114581844102762,False
ENSNFUG00015001018,zbtb18,0.35500182365264354,0.021670024296742252,False
ENSNFUG00015001157,AKT3,0.36948275371420664,0.13064278610153202,False
ENSNFUG00015001774,sdccag8,-0.16185777617898367,0.17762466486762096,False
ENSNFUG00015001797,TNFAIP3,-0.12884762505653435,-0.06697918444605921,False
ENSNFUG00015001804,PERP,-0.29830189172234167,-0.155877765866542,False
ENSNFUG00015001807,CU638868.1,-0.26019344518859366,-0.04256591499518869,False
ENSNFUG00015001816,ARID5B,0.40408961890926864,0.09236106057995119,False
ENSNFUG00015001824,RTKN2,-0.1617370029625313,0.06443405548437225,False
ENSNFUG00015001848,ENSNFUG00015001848,-0.008827962590419985,-0.017453047761279622,False
ENSNFUG00015001856,HINT1,-0.2957317286530907,0.139716621946822,False
ENSNFUG00015001863,lyrm7,0.5552631935815802,-0.02169494565133867,False
ENSNFUG00015001877,ENSNFUG00015001877,0.0,-0.015963547302031863,False
ENSNFUG00015001890,dync2li1,-0.029660655512691453,0.006422912841739431,False
ENSNFUG00015001941,abcg5,0.0188682189255246,0.017873793005196262,False
ENSNFUG00015002002,abcg8,0.0,0.0,False
ENSNFUG00015002145,LRPPRC,0.704103711971316,0.1784898021040866,False
ENSNFUG00015002442,ZNHIT2,0.632022762931939,-0.14060032179192916,False
ENSNFUG00015002446,PPM1BA,0.2177934908174699,-0.028264419142670416,False
ENSNFUG00015002464,slc3a1,0.08076120457028,0.03766596587958458,False
ENSNFUG00015002529,prepl,0.34025780192103083,-0.0063289615744632766,False
ENSNFUG00015002534,CAMKMT,-0.008827962590419985,0.035771371525418344,False
ENSNFUG00015002537,SIX3,-0.09035746254295535,-0.11910111391307426,False
ENSNFUG00015002539,six2a,-0.0798964017963659,0.015518830530861283,False
ENSNFUG00015002640,SRBD1,-0.08462855479539311,0.07011691142131538,False
ENSNFUG00015003172,ENSNFUG00015003172,-0.2420296865153888,0.2060592001373307,False
ENSNFUG00015003177,CD74B,-0.6459890103516486,0.047339167995950504,False
ENSNFUG00015003182,OLA.18521,0.4778630188168158,0.13815644042176878,False
ENSNFUG00015003198,ENSNFUG00015003198,-0.01004685415181606,0.0,False
ENSNFUG00015003213,CCDC104,0.3664177766153123,0.005209082985065727,False
ENSNFUG00015003227,CABZ01031887.1,0.5102688107206821,-0.1352151638662793,False
ENSNFUG00015003263,PNPT1,0.4340248717551247,-0.23226959017251225,False
ENSNFUG00015003339,CCDC88A,0.4659506055325706,0.0564183164120009,False
ENSNFUG00015003704,CAMK2G,-0.7298991166602953,-0.005865639912217446,True
ENSNFUG00015005036,si:dkey-174i8.1,0.0,0.020620611371788042,False
ENSNFUG00015005042,synpo2la,0.0,0.0,False
ENSNFUG00015005058,MYOZ1,0.0188682189255246,-0.005621524162639571,False
ENSNFUG00015005067,HHAT,0.004348028950068805,0.2593474227019771,False
ENSNFUG00015005129,kcnh1a,0.022962876763003175,0.003234507800941762,False
ENSNFUG00015005293,MRP63,0.5458225645119912,-0.051702143433598025,False
ENSNFUG00015005316,cyp3c4,0.5816682181087565,-0.03889659386766553,False
ENSNFUG00015005397,DESI2,0.12345039596455004,0.1978216520239805,False
ENSNFUG00015005418,MTRF1L,0.39935080635517384,0.006042793692337511,False
ENSNFUG00015005426,FBXO5,0.03301879410739239,0.20806579130489228,False
ENSNFUG00015005435,vip,0.0,0.020620611371788042,False
ENSNFUG00015005485,anapc1,0.21003448608858433,0.09591500966375799,False
ENSNFUG00015005634,ENSNFUG00015005634,0.0,0.017873793005196262,False
ENSNFUG00015005637,ENSNFUG00015005637,0.28899422130129937,0.17926109582213373,False
ENSNFUG00015005640,ENSNFUG00015005640,1.2828782357975417,0.21644159830940501,False
ENSNFUG00015005645,slc16a12a,0.0,0.030962634511180337,False
ENSNFUG00015005655,PANK1A,-0.11855498416742172,0.05158940154804803,False
ENSNFUG00015005675,ENSNFUG00015005675,0.0,0.0,False
ENSNFUG00015005680,Nfu_g_1_002855,-0.4486030725279817,0.10193547608053422,False
ENSNFUG00015005710,NPHP1,0.35290244790514946,0.2524193485377346,False
ENSNFUG00015005763,ENSNFUG00015005763,0.0,0.0,False
ENSNFUG00015005764,MAL,-0.018170789642642182,-0.6120036141919594,False
ENSNFUG00015005768,malb,-0.014529976263794707,0.04584457049973744,False
ENSNFUG00015005770,MRPS5,0.5791949523603979,-0.024155334684993868,False
ENSNFUG00015005780,ENSNFUG00015005780,0.0,-0.008856031963581331,False
ENSNFUG00015005783,ENSNFUG00015005783,0.0,0.0,False
ENSNFUG00015005786,ENSNFUG00015005786,0.03211962394805472,0.07639173811491369,False
ENSNFUG00015005827,slc8a1b,0.08742723829666527,0.06271549432189599,False
ENSNFUG00015006048,ENSNFUG00015006048,-0.01004685415181606,0.05133385626064646,False
ENSNFUG00015006053,ENSNFUG00015006053,-0.014529976263794707,0.0,False
ENSNFUG00015006056,thumpd2,-0.11361863234643765,0.07790676908931848,False
ENSNFUG00015006140,map4k3b,-0.06360063813194805,-0.16655186064052963,False
ENSNFUG00015006654,ENSNFUG00015006654,0.0062078372918003,0.02129384546241969,False
ENSNFUG00015006658,arhgef33,0.13583755891981447,0.300677251138014,False
ENSNFUG00015006685,slc17a5,0.3664052937555975,-0.0031001047030191353,False
ENSNFUG00015006942,EEF1A1,0.5581778415150642,-0.03389422869624459,False
ENSNFUG00015006985,cgas,0.05903853972898365,0.06385785975888494,False
ENSNFUG00015007019,ddx43,0.0,0.0,False
ENSNFUG00015007192,kcnq5a,0.44433400777446763,-0.07172422510440069,False
ENSNFUG00015007494,ENSNFUG00015007494,-0.014529976263794707,0.00284913757460949,False
ENSNFUG00015007501,ENSNFUG00015007501,-0.08322652852629137,-0.015846821517723098,False
ENSNFUG00015007505,ENSNFUG00015007505,0.0,0.0,False
ENSNFUG00015006652,MTX2,0.2012039585878025,0.1201169204184378,False
ENSNFUG00015006665,CDH5,0.6071389392773713,0.4148833969109801,False
ENSNFUG00015006672,BEAN1,0.0,-0.015963547302031863,False
ENSNFUG00015006674,TMEM41A,0.0,0.0,False
ENSNFUG00015006682,gpr155b,-0.006954207845706217,0.037680690481888435,False
ENSNFUG00015006700,WIPF1,0.19560830251480932,0.13922037082217603,False
ENSNFUG00015006705,ciao2b,0.1596011673498694,0.19240017514390662,False
ENSNFUG00015006716,cntnap3,-0.10915069461981056,-0.02886474533213329,False
ENSNFUG00015006729,ENSNFUG00015006729,-0.014529976263794707,0.0,False
ENSNFUG00015006733,ENSNFUG00015006733,0.0,0.019198055102973625,False
ENSNFUG00015006740,ENSNFUG00015006740,0.004338242661729894,-0.017551919490263992,False
ENSNFUG00015006744,TRMT2B,0.062183146166980396,0.07750061820581156,False
ENSNFUG00015006747,scdb,0.030011865953114114,-0.11160627092400843,False
ENSNFUG00015006760,WNT8B,0.0,0.0,False
ENSNFUG00015006767,cuedc2,-0.12350524611138147,-0.05973977821952914,False
ENSNFUG00015006780,HIF1AN,0.29980523277666093,0.009753583783720265,False
ENSNFUG00015006803,pax2a,0.0,0.0,False
ENSNFUG00015007059,chst3a,-0.6607905104827259,-0.16575983879865408,False
ENSNFUG00015007096,cdhr1a,-0.014529976263794707,-0.026627505760759885,False
ENSNFUG00015007702,lrit2,0.0,0.0,False
ENSNFUG00015007707,lrit1a,-0.014529976263794707,-0.0073879054180568116,False
ENSNFUG00015007709,RGRA,-0.024289932221343763,0.04121285979135708,False
ENSNFUG00015007714,SLC18A3A,0.0,0.0,False
ENSNFUG00015007748,BX927294.1,0.16953048395885406,0.13382811976721576,False
ENSNFUG00015007958,CHAT,0.0,0.0,False
ENSNFUG00015008133,ENSNFUG00015008133,0.0,0.0,False
ENSNFUG00015008149,PLEKHA1,0.08189237492301404,-0.01799771816193041,False
ENSNFUG00015008251,cand2,-0.01004685415181606,0.017873793005196262,False
ENSNFUG00015010095,ENSNFUG00015010095,0.0,0.0,False
ENSNFUG00015010133,htra1a,0.7669874817544691,0.7552340311873356,False
ENSNFUG00015010241,ENSNFUG00015010241,0.0,0.0,False
ENSNFUG00015010325,KIAA0261,0.3760740846227826,0.07548873552632651,False
ENSNFUG00015011827,ENSNFUG00015011827,0.0,0.020620611371788042,False
ENSNFUG00015011832,ENSNFUG00015011832,0.0,0.0,False
ENSNFUG00015011906,grid1a,0.0,-0.017771473797178552,False
ENSNFUG00015012830,ENSNFUG00015012830,0.0,0.0,False
ENSNFUG00015012833,ENSNFUG00015012833,-0.014529976263794707,0.0,False
ENSNFUG00015012836,ENSNFUG00015012836,0.008577779949457222,0.001426581305795073,False
ENSNFUG00015012839,ENSNFUG00015012839,0.31008598354786526,0.13595045616919932,False
ENSNFUG00015012845,CU928220.2,0.36328647595983365,0.150180759960155,False
ENSNFUG00015012858,CU928220.1,-0.04315815114686836,-0.008856031963581331,False
ENSNFUG00015012864,ENSNFUG00015012864,0.2967902638202018,0.10358836448510367,False
ENSNFUG00015012878,FAM149B1,0.0332494189322827,0.11991085163803464,False
ENSNFUG00015012909,ECD,0.1546527641434976,-0.0474111258346408,False
ENSNFUG00015012944,si:ch211-248a14.8,0.0,0.0,False
ENSNFUG00015013101,p4ha1b,1.4461846331576371,1.034571336454201,False
ENSNFUG00015018252,actn2b,0.05588011148957129,0.04049557895379313,False
ENSNFUG00015022814,ENSNFUG00015022814,0.004338242661729894,0.0,False
ENSNFUG00015023609,ENSNFUG00015023609,0.0,0.0,False
ENSNFUG00015023613,ENSNFUG00015023613,0.0013873567928725516,0.05282671148130595,False
ENSNFUG00015023614,ENSNFUG00015023614,0.05950599280440513,-0.008856031963581331,False
ENSNFUG00015023617,chrm3a,-0.0013818757879070012,0.0,False
ENSNFUG00015023619,fmn2a,-0.0067984429813206515,0.25294235107515994,False
ENSNFUG00015023622,GREM2,0.12992733732234726,0.04209970150855586,False
ENSNFUG00015023635,RGS7,0.004338242661729894,0.020722930579805756,False
ENSNFUG00015023691,ENSNFUG00015023691,0.004338242661729894,0.019198055102973625,False
ENSNFUG00015023695,UBE2D1A,0.1959463469275029,0.2217228051795601,False
ENSNFUG00015023711,BICC1,1.044363389094317,0.2913414571504721,False
ENSNFUG00015023841,ENSNFUG00015023841,0.05241429037014238,0.0734394357970063,False
ENSNFUG00015023844,PHYHIPLB,-0.014529976263794707,0.16718195794800775,False
ENSNFUG00015023849,FAM13C,0.0,0.0,False
ENSNFUG00015023851,ENSNFUG00015023851,0.0,0.0,False
ENSNFUG00015023854,SLC16A9A,0.10212504408717538,0.11630211488236518,False
ENSNFUG00015023855,CCDC6A,0.210778201724227,0.05827605023492666,False
ENSNFUG00015023977,ank3a,0.0501846989950408,0.09761404547233865,False
ENSNFUG00015024547,ubac2,0.29326363534994226,-0.0732949458114458,False
ENSNFUG00015024550,dachc,-0.056457578148515965,-0.04014913824803788,False
ENSNFUG00015024553,MZT1,0.2937056346931701,-0.07785959183817992,False
ENSNFUG00015024557,BORA,0.03898925534812947,0.13706144232974293,False
ENSNFUG00015024601,dis3,0.3740124985261448,0.04468229015772707,False
ENSNFUG00015024768,PIBF1,0.09862614571760675,-0.14030410747988153,False
ENSNFUG00015024798,KLF5A,-0.2683305981213069,-0.29879619908710975,False
ENSNFUG00015024801,PGBD5,-0.056553668167417026,-0.3684641747866343,False
ENSNFUG00015024802,ENSNFUG00015024802,0.008577779949457222,-0.0026213876969010744,False
ENSNFUG00015024824,cog2,0.21801456327053126,-0.044646069003552835,False
ENSNFUG00015024877,agt,0.0,0.0,False
ENSNFUG00015024882,cuzd1.1,0.0764757193894802,-0.02701291841343713,False
ENSNFUG00015024884,ikzf5,0.11559784492459693,-0.03866032253821711,False
ENSNFUG00015024885,ENSNFUG00015024885,-0.024289932221343763,0.020620611371788042,False
ENSNFUG00015024886,HMX3,-0.16067630973011943,0.4673404726144553,False
ENSNFUG00015024889,HMX2,-0.024289932221343763,0.20231220476452258,False
ENSNFUG00015024890,GPR26,0.0,0.0,False
ENSNFUG00015024891,ENSNFUG00015024891,-0.014529976263794707,0.03510699957696686,False
ENSNFUG00015024893,CHST15,-0.4936283880191705,0.11844951266737169,False
ENSNFUG00015024895,nkx1.2la,0.0,0.0,False
ENSNFUG00015024896,FAM53B,-0.15953085600339278,-0.04409882764284645,False
ENSNFUG00015024898,METTL10,0.6164484005152242,-0.23042819030706152,False
ENSNFUG00015024899,abraxas2,0.303844971425584,0.012529620082533555,False
ENSNFUG00015024903,ZRANB1,0.24809425925564854,0.01690143934794719,False
ENSNFUG00015024925,ENSNFUG00015024925,0.39374109539903307,0.07730837340121986,False
ENSNFUG00015005829,ENSNFUG00015005829,0.0,-0.034909545100101774,False
ENSNFUG00015005837,edrf1,0.3812042324890679,-0.02443527928639755,False
ENSNFUG00015005945,dhx32b,0.004338242661729894,0.03981866647476167,False
ENSNFUG00015006044,ADAM12,0.32378305593664286,0.01679388623236619,False
ENSNFUG00015006121,ENSNFUG00015006121,0.05605035670258296,-0.15897363858756208,False
ENSNFUG00015006125,IDO1,0.03749285302679788,-0.0069457862604169335,False
ENSNFUG00015006144,FAM196A,0.0,0.0,False
ENSNFUG00015006301,ptpreb,0.5374273890584284,0.1623561921772212,False
ENSNFUG00015007359,ENSNFUG00015007359,-0.014529976263794707,0.04231609521903154,False
ENSNFUG00015007365,MGMT,-0.12840036584262343,-0.1162939367620488,False
ENSNFUG00015007404,EBF3,0.05939467280990418,0.19867032754251368,False
ENSNFUG00015007580,ppp2r2d,0.49822716696713876,0.02366197373098622,False
ENSNFUG00015007839,BNIP4,-0.22885372160997441,0.1735568657461548,False
ENSNFUG00015007846,NEURL,-0.14683220012140374,0.13456266688936047,False
ENSNFUG00015007852,ENSNFUG00015007852,-0.012222726193261702,0.0633494016807985,False
ENSNFUG00015007848,ENSNFUG00015007848,-0.3165912736438994,0.09350759258152497,False
ENSNFUG00015007967,SORCS1,0.0,0.0,False
ENSNFUG00015009165,SORCS3,-0.0013818757879070012,0.02625096761338553,False
ENSNFUG00015011342,ENSNFUG00015011342,-0.06425195668839168,0.08621486978789683,False
ENSNFUG00015011349,B3GNT3,0.0188682189255246,0.019198055102973625,False
ENSNFUG00015011359,SH3PXD2A,0.6486712126078431,0.2692808394202043,False
ENSNFUG00015011654,slka,0.4344124891846812,0.047041103830955944,False
ENSNFUG00015016627,ENSNFUG00015016627,0.9460334118337492,0.5698778152978181,False
ENSNFUG00015016648,sfr1,0.475190443124341,0.051783105847837074,False
ENSNFUG00015016653,ENSNFUG00015016653,0.06305110466322919,0.043949641061649454,False
ENSNFUG00015016662,ITPRIP,0.12546538511184405,-0.06081838947227053,False
ENSNFUG00015016664,ENSNFUG00015016664,-0.014529976263794707,-0.015963547302031863,False
ENSNFUG00015016679,polh,0.14593813931186994,0.010639419286361251,False
ENSNFUG00015016797,GTPBP2,0.33796431104774904,0.06821673515783461,False
ENSNFUG00015016806,ENSNFUG00015016806,0.36826301408847734,0.41825368992431816,False
ENSNFUG00015016886,pcsk2,0.0,0.0,False
ENSNFUG00015017708,BFSP1,0.0,0.0,False
ENSNFUG00015017712,CU929052.1,0.004338242661729894,0.0,False
ENSNFUG00015017717,plek,0.855859324233691,-0.012896861566985773,False
ENSNFUG00015017724,ENSNFUG00015017724,0.3487251349431477,0.0683175969581944,False
ENSNFUG00015017933,pcdh15a,0.0,0.05959131484874904,False
ENSNFUG00015021867,ENSNFUG00015021867,0.0,0.0,False
ENSNFUG00015021871,ENSNFUG00015021871,-0.014529976263794707,0.0,False
ENSNFUG00015021873,DKK1A,0.11301630448931621,0.300710472530337,False
ENSNFUG00015021893,PRKG1A,0.12387618905187772,-0.017884044659369075,False
ENSNFUG00015021979,SGMS1,0.46998801035987614,0.10233352400381657,False
ENSNFUG00015021985,ENSNFUG00015021985,-0.0056652981200704805,0.03159910781093471,False
ENSNFUG00015021987,MINPP1A,0.4608918758768532,0.3660029201346804,False
ENSNFUG00015022029,PAPSS2,0.5405499368863184,-0.06721221958051937,False
ENSNFUG00015022516,Nfu_g_1_002795,0.5915525918389126,0.09984760787919322,False
ENSNFUG00015022539,FAS,0.020717090551810813,-0.16333346788121084,False
ENSNFUG00015022549,ppifa,-0.4578412086969488,0.04142798739342535,False
